LID,Volume,Name,Type,Subtype,Current Country,Latitude,Longitude,Location Accuracy
843,1,Oberfranken and Unterfranken Camps-Würzburg,Early Concentration Camp,N/A,Germany,49.7981,10.0016,Exact
844,1,Auschwitz II-Birkenau Main Camp,Concentration Camp,Main Camp,Poland,50.0378,19.1713,Exact
845,1,Auschwitz III-Monowitz Main Camp (Buna),Concentration Camp,Main Camp,Poland,50.0355,19.2780,Exact
846,1,Altdorf,Concentration Camp,Subcamp,Poland,49.9934,18.8999,Exact
847,1,Gleiwitz II,Concentration Camp,Subcamp,Poland,50.2763,18.6945,Exact
848,1,Gleiwitz III,Concentration Camp,Subcamp,Poland,50.2909,18.6841,Exact
849,1,Gleiwitz IV,Concentration Camp,Subcamp,Poland,50.3005,18.6276,Exact
850,1,Sosnowitz I,Concentration Camp,Subcamp,Poland,50.2764,19.1237,Exact
851,1,Tschechowitz (Tschechowitz-Vacuum),Concentration Camp,Subcamp,Poland,49.8902,19.0218,Exact
852,1,Bad Salzungen (Ludwig Renntier),Concentration Camp,Subcamp,Germany,50.8150,10.1790,Exact
853,1,Bochum (Eisen-und Hüttenwerke),Concentration Camp,Subcamp,Germany,51.4824,7.2041,Exact
854,1,Dessau (Junkers Flugzeug-und Motorenwerke),Concentration Camp,Subcamp,Germany,51.8322,12.2028,Exact
855,1,Düsseldorf (Deutsche Erd-und Steinwerke),Concentration Camp,Subcamp,Germany,51.2126,6.7766,Exact
856,1,"Düsseldorf-Grafenberg (BA, Borsig)",Concentration Camp,Subcamp,Germany,51.2493,6.7796,Exact
857,1,Düsseldorf-Kalkum (SS- BB III),Concentration Camp,Subcamp,Germany,51.3089,6.7391,Exact
858,1,Essen (Humboldtstrasse),Concentration Camp,Subcamp,Germany,51.4264,6.9616,Exact
859,1,Halberstadt-Langenstein-Zwieberge/Magdeburg,Concentration Camp,Subcamp,Germany,52.1260,11.5594,Exact
860,1,"Halberstadt-Langenstein-Zwieberge (Malachit, BII, Landhaus)",Concentration Camp,Subcamp,Germany,51.8444,11.0233,Exact
861,1,Kassel-Druseltal,Concentration Camp,Subcamp,Germany,51.3089,9.3907,Exact
862,1,"Köln-Niehl (Köln-""Ford"")",Concentration Camp,Subcamp,Germany,51.0050,6.9547,Exact
863,1,Köln-Stadt,Concentration Camp,Subcamp,Germany,50.9438,6.9745,Exact
864,1,"Leipzig-Thekla (Emil, E, Engelsdorf)",Concentration Camp,Subcamp,Germany,51.3680,12.4221,Exact
865,1,"Lippstadt (Westfälische Metallindustrie, WMI, SS- Kommando Lippstadt II)",Concentration Camp,Subcamp,Germany,51.6716,8.3390,Exact
866,1,"Magdeburg-Rothensee (Brabag, Magda)",Concentration Camp,Subcamp,Germany,52.1839,11.6598,Exact
867,1,"Mühlhausen (Mühlenwerke AG/Junkers, Julius M, Martha I)",Concentration Camp,Subcamp,Germany,51.2176,10.4593,Exact
868,1,Schönebeck (Nationale Radiatoren),Concentration Camp,Subcamp,Germany,52.0160,11.7663,Exact
869,1,"Stassfurt (Wälzer & Co., Stassfurt II)",Concentration Camp,Subcamp,Germany,51.8530,11.5883,Exact
870,1,Augsburg (Michelwerke),Concentration Camp,Subcamp,Germany,48.3765,10.8587,Exact
871,1,Augsburg-Pfersee,Concentration Camp,Subcamp,Germany,48.3602,10.8540,Exact
872,1,Dachau (Entomologisches Institut der Waffen-SS),Concentration Camp,Subcamp,Germany,48.2799,11.4609,Exact
873,1,Dachau (Fleischwarenfabrik Wülfert),Concentration Camp,Subcamp,Germany,48.2577,11.4362,Exact
874,1,Dachau (Gut Pollnhof ),Concentration Camp,Subcamp,Germany,48.2625,11.4487,Exact
875,1,Dachau (Präzifix GmbH),Concentration Camp,Subcamp,Germany,48.2581,11.4443,Exact
876,1,Innsbruck I,Concentration Camp,Subcamp,Austria,47.2680,11.3930,Exact
877,1,Karlsfeld-Rothschwaige (Rothschwaige),Concentration Camp,Subcamp,Germany,48.2370,11.4517,Exact
878,1,München (Bergmannschule),Concentration Camp,Subcamp,Germany,48.1355,11.5345,Exact
879,1,München (Bombensuchkommando),Concentration Camp,Subcamp,Germany,48.1276,11.5493,Exact
880,1,München (Chemische Werke),Concentration Camp,Subcamp,Germany,48.1781,11.5271,Exact
881,1,München (Ehrengut),Concentration Camp,Subcamp,Germany,48.1073,11.5420,Exact
882,1,München (Gärtnereibetrieb Nützl),Concentration Camp,Subcamp,Germany,48.1974,11.4580,Exact
883,1,München (Gestapo Wittelsbacher Palais),Concentration Camp,Subcamp,Germany,48.1433,11.5754,Exact
884,1,München (Grossschlachterei Thomae),Concentration Camp,Subcamp,Germany,48.1400,11.5800,Approximate
885,1,"München (Höchlstrasse, SS-Standortverwaltung Höchlstrasse)",Concentration Camp,Subcamp,Germany,48.1460,11.5985,Exact
886,1,München (Katastropheneinsatz),Concentration Camp,Subcamp,Germany,48.1400,11.5800,Approximate
887,1,München (Königinstrasse),Concentration Camp,Subcamp,Germany,48.1512,11.5825,Exact
888,1,München (Lebensborn e.V.),Concentration Camp,Subcamp,Germany,48.1354,11.5605,Exact
889,1,München (Leopoldstrasse),Concentration Camp,Subcamp,Germany,48.1530,11.5799,Exact
890,1,München (Lodenfrey),Concentration Camp,Subcamp,Germany,48.1635,11.5952,Exact
891,1,München (Oberbürgermeister),Concentration Camp,Subcamp,Germany,48.1391,11.5802,Exact
892,1,München (Parteikanzlei),Concentration Camp,Subcamp,Germany,48.1472,11.5691,Exact
893,1,München (Reichsbahn),Concentration Camp,Subcamp,Germany,48.1427,11.5418,Exact
894,1,München (Reichsführer- SS),Concentration Camp,Subcamp,Germany,48.1430,11.5648,Exact
895,1,München (Reichsführer- SS Adjutantur),Concentration Camp,Subcamp,Germany,48.1461,11.5678,Exact
896,1,München (Schuhhaus Meier),Concentration Camp,Subcamp,Germany,48.1469,11.5514,Exact
897,1,München (Sprengkommando),Concentration Camp,Subcamp,Germany,48.1274,11.5494,Exact
898,1,München (SS-Mannschaftshäuser),Concentration Camp,Subcamp,Germany,48.1403,11.5963,Exact
899,1,"München (SS-Oberabschnitt Süd, Möhlstrasse)",Concentration Camp,Subcamp,Germany,48.1417,11.5961,Exact
900,1,München (SS-Standortkommandantur Bunkerbau),Concentration Camp,Subcamp,Germany,48.1400,11.5800,Approximate
901,1,München (SS-Standortkommandantur Kabelbau),Concentration Camp,Subcamp,Germany,48.1400,11.5800,Approximate
902,1,"München-Allach (OT Bau, Rothschwaige)",Concentration Camp,Subcamp,Germany,48.2382,11.4561,Exact
903,1,"München-Allach (Porzellanmanufaktur, München (Porzellanmanufaktur))",Concentration Camp,Subcamp,Germany,48.1906,11.4739,Exact
904,1,München-Allach (SS- Arbeits-und Krankenlager),Concentration Camp,Subcamp,Germany,48.2000,11.4600,Approximate
905,1,München-Freimann (Bartolith Werke),Concentration Camp,Subcamp,Germany,48.1911,11.6201,Exact
906,1,München-Freimann (Dyckerhoff und Widmann),Concentration Camp,Subcamp,Germany,48.2121,11.5842,Exact
907,1,München-Freimann (SS-Standortverwaltung),Concentration Camp,Subcamp,Germany,48.2121,11.5842,Exact
908,1,München-Giesing (Agfa Kamerawerke),Concentration Camp,Subcamp,Germany,48.1072,11.5911,Exact
909,1,München-Oberföhring (Bauleitung der Waffen- SS),Concentration Camp,Subcamp,Germany,48.1641,11.6177,Exact
910,1,"München-Riem (OT, SS- Reit- und Fahrschule)",Concentration Camp,Subcamp,Germany,48.1434,11.6605,Exact
911,1,München-Schwabing (Schwester Pia),Concentration Camp,Subcamp,Germany,48.1704,11.5312,Exact
912,1,München-Sendling (Architekt Bücklers),Concentration Camp,Subcamp,Germany,48.0947,11.5338,Exact
913,1,Salzburg (Bombensuchkommando),Concentration Camp,Subcamp,Austria,47.8000,13.0400,Approximate
914,1,Salzburg (Firma Schürich),Concentration Camp,Subcamp,Austria,47.7983,13.0458,Exact
915,1,"Salzburg (Polizeidirektion, Salzburg (Hellbrunner Allee))",Concentration Camp,Subcamp,Austria,47.7769,13.0595,Exact
916,1,Salzburg (Sprengkommando),Concentration Camp,Subcamp,Austria,47.8000,13.0400,Approximate
917,1,Schleissheim (Berufsschule),Concentration Camp,Subcamp,Germany,48.2561,11.5543,Exact
918,1,Schloss Lind (St. Marein bei Neumarkt (Schloss Lind)),Concentration Camp,Subcamp,Austria,47.0555,14.4232,Exact
919,1,"Steinhöring (Lebensborn- Heim ""Hochland"")",Concentration Camp,Subcamp,Germany,48.0847,12.0249,Exact
920,1,Sudelfeld (Luftwaffe),Concentration Camp,Subcamp,Germany,47.6838,12.0425,Exact
921,1,"Sudelfeld (SS- Berghaus and Hotel ""Alpenrose"")",Concentration Camp,Subcamp,Germany,47.6807,12.0321,Exact
922,1,Dresden (Behelfsheim),Concentration Camp,Subcamp,Germany,51.0510,13.7336,Exact
923,1,Dresden (Bernsdorf & Co.),Concentration Camp,Subcamp,Germany,51.0408,13.8013,Exact
924,1,Dresden (SS- Pionier- Kaserne),Concentration Camp,Subcamp,Germany,51.0992,13.7259,Exact
925,1,Dresden (Universelle),Concentration Camp,Subcamp,Germany,51.0479,13.7144,Exact
926,1,"Dresden (Zeiss- Ikon, Goehle- Werk)",Concentration Camp,Subcamp,Germany,51.0812,13.7231,Exact
927,1,"Dresden (Zeiss- Ikon, Werk Reick)",Concentration Camp,Subcamp,Germany,51.0094,13.8070,Exact
928,1,Plauen (Horn GmbH),Concentration Camp,Subcamp,Germany,50.5277,12.1086,Exact
929,1,Breslau- Hundsfeld,Concentration Camp,Subcamp,Poland,51.1467,17.0335,Exact
930,1,Breslau- Lissa,Concentration Camp,Subcamp,Poland,51.1397,16.8567,Exact
931,1,Breslau II,Concentration Camp,Subcamp,Poland,51.1107,16.9808,Exact
932,1,Bunzlau II,Concentration Camp,Subcamp,Poland,51.2633,15.5512,Exact
933,1,Dyhernfurth II (Lager Elfenhain),Concentration Camp,Subcamp,Poland,51.2728,16.7086,Exact
934,1,Grünberg II,Concentration Camp,Subcamp,Poland,51.9348,15.5147,Exact
935,1,Hirschberg (Arbeitslager),Concentration Camp,Subcamp,Poland,50.9100,15.7300,Exact
936,1,Kratzau II,Concentration Camp,Subcamp,Czech Republic,50.8200,14.9700,Exact
937,1,Langenbielau II,Concentration Camp,Subcamp,Poland,50.6900,16.6100,Exact
938,1,Riese Complex-Dörnhau,Concentration Camp,Subcamp,Poland,50.6684,16.3914,Exact
939,1,Riese Complex-Erlenbusch,Concentration Camp,Subcamp,Poland,50.7299,16.3650,Exact
940,1,Riese Complex-Falkenberg,Concentration Camp,Subcamp,Poland,50.6477,16.4535,Exact
941,1,Riese Complex-Fürstenstein,Concentration Camp,Subcamp,Poland,50.8340,16.2996,Exact
942,1,Riese Complex-Kaltwasser,Concentration Camp,Subcamp,Poland,50.6769,16.3906,Exact
943,1,Riese Complex-Lärche,Concentration Camp,Subcamp,Poland,50.6881,16.3993,Exact
944,1,Riese Complex-Märzbachtal,Concentration Camp,Subcamp,Poland,50.6874,16.3800,Exact
945,1,Riese Complex-Säuferwasser,Concentration Camp,Subcamp,Poland,50.6723,16.4205,Exact
946,1,Riese Complex-Schrotterwerk,Concentration Camp,Subcamp,Poland,50.6728,16.3671,Exact
947,1,Riese Complex-Tannhausen,Concentration Camp,Subcamp,Poland,50.7009,16.3586,Exact
948,1,Riese Complex-Wolfsberg,Concentration Camp,Subcamp,Poland,50.7017,16.4174,Exact
949,1,Riese Complex-Wüstegiersdorf,Concentration Camp,Subcamp,Poland,50.6860,16.3662,Exact
950,1,Riese Complex-Wüstewaltersdorf,Concentration Camp,Subcamp,Poland,50.7047,16.4201,Exact
951,1,Riese/Zentralrevier or Zentralkrankenrevier in Tannhausen (Blumenau),Concentration Camp,Subcamp,Poland,50.7015,16.3585,Exact
952,1,Schlesiersee II (Pürschkau),Concentration Camp,Subcamp,Poland,51.8738,16.1363,Exact
953,1,Mainz-Gustavsburg,Concentration Camp,Subcamp,Germany,49.9970,8.3191,Exact
954,1,Mainz-Ingelheimerau (Mainz-Ingelheimer Aue),Concentration Camp,Subcamp,Germany,50.0255,8.2425,Exact
955,1,Mainz-Weisenau,Concentration Camp,Subcamp,Germany,49.9746,8.3149,Exact
956,1,"Wiesbaden- Erbenheim (Wiesbaden- Fliegerhorst, Erbenheim)",Concentration Camp,Subcamp,Germany,50.0494,8.3244,Exact
957,1,Kauen-Alexoten,Concentration Camp,Subcamp,Lithuania,54.8799,23.8791,Exact
958,1,Kauen-Schanzen,Concentration Camp,Subcamp,Lithuania,54.8679,23.9386,Exact
959,1,Ebensee/Wels II (Wels),Concentration Camp,Subcamp,Austria,48.1661,14.0240,Exact
960,1,Linz II,Concentration Camp,Subcamp,Austria,48.2929,14.2848,Exact
961,1,Linz III,Concentration Camp,Subcamp,Austria,48.2709,14.3497,Exact
962,1,Passau II,Concentration Camp,Subcamp,Austria,48.5808,13.4958,Exact
963,1,"Wien (Saurerwerke, Saurerwerke, Wien- West)",Concentration Camp,Subcamp,Austria,48.1607,16.4423,Exact
964,1,Wien-Hinterbrühl (Lisa),Concentration Camp,Subcamp,Austria,48.0858,16.2575,Exact
965,1,Wien-Schönbrunn (Sonderkommando Wien),Concentration Camp,Subcamp,Austria,48.1715,16.3026,Exact
966,1,Wien-Schwechat-Heidfeld,Concentration Camp,Subcamp,Austria,48.1201,16.5582,Exact
967,1,"Wien-Schwechat (""Santa"" Kommandos)",Concentration Camp,Subcamp,Austria,48.1449,16.4645,Exact
968,1,Blankenburg-Regenstein (Turmalin),Concentration Camp,Subcamp,Germany,51.8108,10.9749,Exact
969,1,Gut Bischofferode (Anna),Concentration Camp,Subcamp,Germany,51.5678,10.7191,Exact
970,1,Osterode-Petershütte (Dachs IV),Concentration Camp,Subcamp,Germany,51.7347,10.2252,Exact
971,1,"Cochum- Treis (Zeisig, Kochem- Treis)",Concentration Camp,Subcamp,Germany,50.1682,7.2913,Exact
972,1,Hailfingen,Concentration Camp,Subcamp,Germany,48.5374,8.8559,Exact
973,1,Braunschweig (SS- Reitschule),Concentration Camp,Subcamp,Germany,52.2433,10.5162,Exact
974,1,Braunschweig (Truppenwirtschaftslager),Concentration Camp,Subcamp,Germany,52.2641,10.5264,Exact
975,1,Bremen (Borgward- Werke),Concentration Camp,Subcamp,Germany,53.0596,8.8988,Exact
976,1,Bremen (Hindenburgkaserne),Concentration Camp,Subcamp,Germany,53.0573,8.8140,Exact
977,1,Bremen-Farge,Concentration Camp,Subcamp,Germany,53.2172,8.5333,Exact
978,1,Bremen-Neuenland (Bremen- Kriegsmarine),Concentration Camp,Subcamp,Germany,53.1171,8.7344,Exact
979,1,Bremen-Obernheide,Concentration Camp,Subcamp,Germany,53.0009,8.7425,Exact
980,1,"Bremen-Osterort (Bremen- Riespott, Bremen- Kriegsmarine)",Concentration Camp,Subcamp,Germany,53.1429,8.6918,Exact
981,1,Bremen-Schützenhof (Bremen-Deschimag),Concentration Camp,Subcamp,Germany,53.1184,8.7627,Exact
982,1,Bremen-Uphusen (Behelfswohnbau),Concentration Camp,Subcamp,Germany,53.0274,8.9774,Exact
983,1,Bremen-Vegesack,Concentration Camp,Subcamp,Germany,53.1841,8.6194,Exact
984,1,Darss-Zingst,Concentration Camp,Subcamp,Germany,54.4245,12.8174,Exact
985,1,Fallersleben (Volkswagenwerke),Concentration Camp,Subcamp,Germany,52.4389,10.7655,Exact
986,1,Hamburg (Bombensuchkommando no. 2),Concentration Camp,Subcamp,Germany,53.5500,9.9800,Approximate
987,1,Hamburg (Howaldtwerke),Concentration Camp,Subcamp,Germany,53.5531,9.9951,Exact
988,1,Hamburg-Finkenwerder,Concentration Camp,Subcamp,Germany,53.5360,9.8552,Exact
989,1,Hamburg-Fuhlsbüttel,Concentration Camp,Subcamp,Germany,53.6226,10.0164,Exact
990,1,Hamburg-Hammerbrook (Bombensuchkommando),Concentration Camp,Subcamp,Germany,53.5457,10.0360,Exact
991,1,Hamburg-Hammerbrook (Spaldingstrasse),Concentration Camp,Subcamp,Germany,53.5508,10.0198,Exact
992,1,"Hamburg-Langenhorn (Heidberg, SS- Kaserne)",Concentration Camp,Subcamp,Germany,53.6747,10.0243,Exact
993,1,Hamburg-Langenhorn (Ochsenzoll),Concentration Camp,Subcamp,Germany,53.6725,9.9916,Exact
994,1,Hamburg-Neugraben,Concentration Camp,Subcamp,Germany,53.4610,9.8655,Exact
995,1,Hamburg-Rothenburgsort (Bullenhuser Damm),Concentration Camp,Subcamp,Germany,53.5421,10.0452,Exact
996,1,Hamburg-Sasel-Poppenbüttel,Concentration Camp,Subcamp,Germany,53.6702,10.0961,Exact
997,1,Hamburg-Steinwerder (Blohm & Voss),Concentration Camp,Subcamp,Germany,53.5398,9.9569,Exact
998,1,Hamburg-Steinwerder (Stülckenwerft),Concentration Camp,Subcamp,Germany,53.5391,9.9722,Exact
999,1,Hamburg-Tiefstack,Concentration Camp,Subcamp,Germany,53.5225,10.0688,Exact
1000,1,Hamburg-Wandsbek,Concentration Camp,Subcamp,Germany,53.5820,10.1064,Exact
1001,1,Hamburg-Wilhelmsburg,Concentration Camp,Subcamp,Germany,53.5226,9.9767,Exact
1002,1,Hannover-Langenhagen,Concentration Camp,Subcamp,Germany,52.4187,9.7218,Exact
1003,1,Hannover-Limmer,Concentration Camp,Subcamp,Germany,52.3832,9.6772,Exact
1004,1,Hannover-Misburg,Concentration Camp,Subcamp,Germany,52.3851,9.8540,Exact
1005,1,Hannover-Mühlenberg- Linden,Concentration Camp,Subcamp,Germany,52.3584,9.7088,Exact
1006,1,Hannover-Stöcken (Akkumulatorenfabrik),Concentration Camp,Subcamp,Germany,52.4133,9.6274,Exact
1007,1,Hannover-Stöcken (Continental),Concentration Camp,Subcamp,Germany,52.4186,9.6074,Exact
1008,1,Meppen-Versen,Concentration Camp,Subcamp,Germany,52.7227,7.1836,Exact
1009,1,Riga (Balastdamm),Concentration Camp,Subcamp,Latvia,56.9540,24.0825,Exact
1010,1,Riga (Dünawerke),Concentration Camp,Subcamp,Latvia,56.9968,24.1126,Exact
1011,1,"Riga (Heereskraftfahrzeugpark, Hirtenstrasse, Park)",Concentration Camp,Subcamp,Latvia,56.9618,24.1070,Exact
1012,1,Riga (Heereskraftfahrzeugpark),Concentration Camp,Subcamp,Latvia,56.9862,24.0717,Exact
1013,1,"Riga (Lenta, SD- Werkstätte)",Concentration Camp,Subcamp,Latvia,56.9276,24.0912,Exact
1014,1,"Riga (Mühlgraben, Ultra)",Concentration Camp,Subcamp,Latvia,57.0223,24.1236,Exact
1015,1,Riga (Reichsbahn),Concentration Camp,Subcamp,Latvia,56.9630,24.1015,Exact
1016,1,Riga (Truppenwirtschaftslager),Concentration Camp,Subcamp,Latvia,57.0232,24.1232,Exact
1017,1,Riga-Spilwe,Concentration Camp,Subcamp,Latvia,56.9862,24.0717,Exact
1018,1,Riga-Strasdenhof (AEG/VEF),Concentration Camp,Subcamp,Latvia,56.9615,24.0961,Exact
1019,1,"Riga-Strasdenhof (SS- Betriebe, Strazdenhof)",Concentration Camp,Subcamp,Latvia,56.9902,24.2399,Exact
1020,1,Berlin (Arado),Concentration Camp,Subcamp,Germany,52.3894,13.0745,Exact
1021,1,Berlin (Friedrich- Krause- Ufer),Concentration Camp,Subcamp,Germany,52.5364,13.3439,Exact
1022,1,Berlin (Kastanienallee),Concentration Camp,Subcamp,Germany,52.5373,13.4058,Exact
1023,1,Berlin (Kommandoamt der Waffen- SS),Concentration Camp,Subcamp,Germany,52.5072,13.3799,Exact
1024,1,Berlin-Köpenick,Concentration Camp,Subcamp,Germany,52.4522,13.5688,Exact
1025,1,Berlin-Lichtenrade,Concentration Camp,Subcamp,Germany,52.3896,13.4137,Exact
1026,1,Berlin-Lichterfelde,Concentration Camp,Subcamp,Germany,52.4210,13.3021,Exact
1027,1,Berlin-Marienfelde,Concentration Camp,Subcamp,Germany,52.4156,13.3842,Exact
1028,1,"Berlin-Neukölln (Krupp, Braunauerstrasse)",Concentration Camp,Subcamp,Germany,52.4766,13.4486,Exact
1029,1,Berlin-Niederschöneweide (Pertrix),Concentration Camp,Subcamp,Germany,52.4531,13.5167,Exact
1030,1,"Berlin-Reinickendorf (Argus, Berlin- Schönholz)",Concentration Camp,Subcamp,Germany,52.5772,13.3582,Exact
1031,1,"Berlin-Siemensstadt (Haselhorst, Berlin- Haselhorst)",Concentration Camp,Subcamp,Germany,52.5411,13.2449,Exact
1032,1,Berlin-Spandau,Concentration Camp,Subcamp,Germany,52.5296,13.2099,Exact
1033,1,Berlin-Tegel,Concentration Camp,Subcamp,Germany,52.5820,13.2824,Exact
1034,1,Berlin-Wilmersdorf,Concentration Camp,Subcamp,Germany,52.4905,13.3143,Exact
1035,1,Berlin-Zehlendorf,Concentration Camp,Subcamp,Germany,52.4105,13.2709,Exact
1036,1,Oranienburg (Heinkel- Werke),Concentration Camp,Subcamp,Germany,52.7438,13.1717,Exact
1037,1,Schönefeld (AL Henschel),Concentration Camp,Subcamp,Germany,52.3646,13.5050,Exact
1038,1,"Duisburg (Buchenwald, SS- BB III)",Concentration Camp,Subcamp,Germany,51.4638,6.7957,Exact
1039,1,"Düsseldorf (Buchenwald, SS- BB III)",Concentration Camp,Subcamp,Germany,51.2126,6.7766,Exact
1040,1,"Düsseldorf (Sachsenhausen, SS- BB I)",Concentration Camp,Subcamp,Germany,51.2031,6.8020,Exact
1041,1,"SS-Eisenbahnbaubrigade V (Osnabrück, Buchenwald, Mittelbau, and Sachsenhausen)",Concentration Camp,Subcamp,Germany,52.2702,8.0663,Exact
1042,1,"SS-Eisenbahnbaubrigade VI (SS- BB VI (E), Buchenwald, Mittelbau, and Sachsenhausen)",Concentration Camp,Subcamp,Germany,51.4522,11.0120,Exact
1043,1,"SS-Eisenbahnbaubrigade VII (SS- BB VII (E), Auschwitz, Buchenwald, Mittelbau, and Sachsenhausen)",Concentration Camp,Subcamp,Germany,48.9996,8.4454,Exact
1044,1,SS-Eisenbahnbaubrigade VIII (Sachsenhausen and Mittelbau),Concentration Camp,Subcamp,Germany,48.4885,7.9491,Exact
1045,1,SS-Eisenbahnbaubrigade IX (Sachsenhausen),Concentration Camp,Subcamp,Germany,48.4885,7.9491,Exact
1046,1,SS-Eisenbahnbaubrigade X (Buchenwald and Sachsenhausen),Concentration Camp,Subcamp,Germany,48.4885,7.9491,Exact
1047,1,SS-Eisenbahnbaubrigade XI (Neuengamme and Sachsenhausen),Concentration Camp,Subcamp,Germany,51.6420,8.2564,Exact
1048,1,SS-Eisenbahnbaubrigade XII (Sachsenhausen) (Bad Kreuznach),Concentration Camp,Subcamp,Germany,49.8496,7.8650,Exact
1049,1,SS-Eisenbahnbaubrigade XII (Sachsenhausen) (Giessen),Concentration Camp,Subcamp,Germany,50.5795,8.6600,Exact
1050,1,SS-Eisenbahnbaubrigade XIII (Dachau and Sachsenhausen),Concentration Camp,Subcamp,Germany,50.3847,8.0597,Exact
1051,1,Bromberg-Ost (Reichsbahn),Concentration Camp,Subcamp,Poland,53.1167,18.0000,Exact
1052,1,Danzig (Betonfabrik),Concentration Camp,Subcamp,Poland,54.3909,18.5843,Exact
1053,1,"Danzig (Danziger- Werft, Danzig- Troyl, Lager Troyl)",Concentration Camp,Subcamp,Poland,54.3593,18.6733,Exact
1054,1,Danzig (Schichau- Werft),Concentration Camp,Subcamp,Poland,54.3541,18.4816,Exact
1055,1,Danzig (Schulemann),Concentration Camp,Subcamp,Poland,54.3493,18.6396,Exact
1056,1,Danzig (SS- Hauptversorgungslager),Concentration Camp,Subcamp,Poland,54.3618,18.4895,Exact
1057,1,Danzig (SS- Oberabschnitt Weichsel),Concentration Camp,Subcamp,Poland,54.3500,18.6500,Approximate
1058,1,Danzig-Langfuhr,Concentration Camp,Subcamp,Poland,54.3762,18.6093,Exact
1059,1,Danzig-Oliva (Reitschule),Concentration Camp,Subcamp,Poland,54.4159,18.5581,Exact
1060,1,Danzig-Opitzstrasse (Opitzstrasse/Gruppenführer),Concentration Camp,Subcamp,Poland,54.3641,18.6304,Exact
1061,1,Danzig-Schellmühl (Carstens),Concentration Camp,Subcamp,Poland,54.3506,18.6651,Exact
1062,1,Danzig-Schellmühl (Otto Jost),Concentration Camp,Subcamp,Poland,54.3535,18.6498,Exact
1063,1,Danzig-Westerplatte,Concentration Camp,Subcamp,Poland,54.4067,18.6644,Exact
1064,1,Danzig-Zigankenberg,Concentration Camp,Subcamp,Poland,54.3578,18.6163,Exact
